	gt	ms_total	1.851749424574581	3.4289759314122916	6.349604207872799	11.757875938204792	21.77264000279003	40.317473596635956	74.65785853287149	138.2476465782152	256.0	frac	local_max	local_min	2parts
14	54	0.6916029803271714	0.034427491783256346	0.021968865617451466	0.045762347627617994	0.03221428251333828	0.07221596336311231	0.09207693583825888	0.1265019976996911	0.12506351171177016	0.14137158417267476	0.5158039043712404	3	4	2.074808940981514
15	48	0.6117920933178005	0.027944792527279057	0.0545904772166952	0.018038023361440343	0.011081042380109552	0.012339160001661954	0.03981888861102992	0.02968362852673455	0.21094230802933528	0.20735377266351473	0.37649352812700665	4	3	2.447168373271202
16	62	0.6500921661656209	0.0140296174372271	0.015894247981356004	0.03604742630198683	0.05536468330497503	0.07918762292165477	0.1036707528928518	0.10072263016283985	0.08737899995122972	0.15779618521149985	0.478266363516894	2	2	1.3001843323312419
17	60	0.6726660287848288	0.03564258858014255	0.021634785029113413	0.03170603872291846	0.019926404121759365	0.09166149568014983	0.05092305541102556	0.19369422256873214	0.0564131759408088	0.17106426273017863	0.46595917747450766	4	5	2.6906641151393154
18	62	0.5118395448818386	0.052989125959113856	0.03220543801302904	0.039652825103967324	0.062305726911174905	0.08223816856962893	0.03303310472038966	0.06070411107388558	0.08012115648916335	0.06858988804148597	0.39026053088123874	3	3	1.5355186346455159
19	26	0.856251098991524	0.013426086835313353	0.00425110068690585	0.04177320472169377	0.07919070567093625	0.010475507906130742	0.04875346000678045	0.14254321892627758	0.31982441952497004	0.19601339471251603	0.6468116174436946	3	3	2.568753296974572
20	22	0.3156485146326111	0.028045584125682626	0.01959408503284845	0.019548605806617	0.011260235693176534	0.01947067914908675	0.04668870722273585	0.03907406526041285	0.0642510950709654	0.06771545727108565	0.21988747323584285	2	3	0.6312970292652222
21	89	0.5175998323237393	0.03160308163439012	0.017914201409806832	0.013249148737421359	0.02524301995231592	0.024943002997106542	0.05523672032237491	0.06413120754818398	0.12505941450571834	0.16022003521642136	0.3257767154729278	2	3	1.0351996646474786
22	52	0.7547697105613727	0.06409345427689128	0.03417972311966558	0.04053478181585581	0.07172888668881881	0.03762293776505172	0.049903032350442515	0.3417069138558151	0.10640777116598724	0.008592209522844558	0.6820840467616368	3	3	2.2643091316841177
23	89	0.7109040941593742	0.04475767621052382	0.027375518868013884	0.013499712819468258	0.07813008286390641	0.1156258722417471	0.15235711053076098	0.06371625239438963	0.07224963831012651	0.14319222992043756	0.5229541880284128	2	3	1.4218081883187483
24	68	0.7416726094047755	0.005192094503912033	0.004364286473828685	0.004259647068110391	0.0016337049818814695	0.02688933582890286	0.08880751310250162	0.1429032763781627	0.15392601618061202	0.3136967348868637	0.4227837800139998	1	2	0.7416726094047755
25	82	0.574302929493845	0.08053624334719012	0.015096876943338883	0.041000474281012333	0.024610927173623138	0.05649846690308372	0.049206892632918	0.09439096298995409	0.11965129022611982	0.09331079499660491	0.40045589115005	4	4	2.29721171797538
26	71	0.5461924557704434	0.07477986631941556	0.03290669991907127	0.046350253506948234	0.03550108386813304	0.02382967328143014	0.022070858402700125	0.07166116638246164	0.14445756563604814	0.09463528845423522	0.37677730099679263	3	3	1.6385773673113302
27	86	0.4009194485094154	0.06093115104234832	0.022969272368944117	0.028651120373752226	0.04079600346856053	0.05149105227166726	0.08285526283031762	0.03064927705052191	0.06550151752826402	0.017074791575039393	0.3229135058920277	3	3	1.2027583455282462
28	80	0.824546683828306	0.01487899726260814	0.04360907760000411	0.030699178314636005	0.07375064169081705	0.10113327450377024	0.11819042326284981	0.13466246001075644	0.17907137325675437	0.12855125792610977	0.6811164286395881	3	2	2.473640051484918
29	54	0.6230229777255626	0.05668285436187805	0.026279402735936392	0.038940604615575344	0.07351510787401079	0.050301808112721356	0.15489090993739485	0.04188809158000869	0.11849062400084776	0.06203357450718937	0.5043065488564952	4	4	2.4920919109022504
30	34	0.663017748203451	0.059743500239167045	0.03197168874548055	0.05744092540029097	0.09307860555359569	0.1379230957594852	0.06993522975353025	0.041476455696706195	0.13206704378264877	0.03938120327254636	0.5638930446917376	3	3	1.989053244610353
31	77	0.6106915336418955	0.029844194905234798	0.012390555649620182	0.012205816929725454	0.014283236821097124	0.019715840354130505	0.04828746128661619	0.11270745305365429	0.13942871901414858	0.2218282556276684	0.35901908310899233	1	2	0.6106915336418955
32	69	0.35486211665108874	0.03311126558057351	0.003598793542771696	0.020172988273329626	0.022271620579655777	0.020113784781269132	0.038931633433723675	0.027413284046137548	0.10684749073855371	0.0824012556750741	0.23934959539544115	4	4	1.419448466604355
33	18	0.8876539572108542	0.10358929832826358	0.058440386340673826	0.019844875252991757	0.034419759457194624	0.057303801235958865	0.12415203781270481	0.11574405167939036	0.2758008310381388	0.09835891606553757	0.685705742817053	3	3	2.6629618716325627
34	40	0.7680934072243566	0.06993993675946163	0.03375303319758062	0.009569290834726563	0.12564602531611074	0.09821331315508913	0.04488974121297093	0.14919592381886926	0.19925579643851313	0.03763034649103457	0.6605231239738604	3	3	2.3042802216730696
35	16	0.6997491522199806	0.03175499912247639	0.02693591158308703	0.024560018813012525	0.06740172097499109	0.13391164471546566	0.14077885214890745	0.05281538782902187	0.13594076084976026	0.08564985618325836	0.5823442969142458	3	3	2.099247456659942
36	48	0.5217648682559346	0.02811752706420503	0.003016893550159742	0.02470946112103742	0.06115093737230048	0.1093933911786799	0.043475400967723316	0.08557807571173076	0.08744836118259446	0.07887482010750342	0.4147725210842262	3	3	1.5652946047678038
37	89	0.31562446862452076	0.00876159762118805	0.01251483234174379	0.023587266153240496	0.02839922385518165	0.005591670476367133	0.021135515398520995	0.04107836300320248	0.09872992557220636	0.07582607420286983	0.23103679680046288	3	2	0.9468734058735623
38	70	0.40330231179837156	0.012656525566154205	0.037512183404650394	0.008138235158461368	0.016827195616143212	0.09891967867377509	0.082053139277875	0.05223941252780427	0.035669005343533705	0.059286936229974295	0.3313588500022431	3	3	1.2099069353951146
39	50	0.5546768967887982	0.026315714998685638	0.027508384436551667	0.021848297528612295	0.02138226424321799	0.008611014570036855	0.018815654255237443	0.09260807820839241	0.2748593296007691	0.06272815894729483	0.46563302284281766	3	2	1.6640306903663946
40	76	0.4165486727024701	0.01721757406037125	0.014033047440293633	0.021231211583075688	0.04216869086217126	0.042005424031624855	0.04793343422577151	0.042905490965446574	0.12443855870315586	0.06461524083055945	0.33471585781153934	4	4	1.6661946908098804
41	83	0.40415831716814254	0.020226435794856033	0.009675771137960103	0.019288273325578937	0.025831821063866625	0.08057268156845229	0.041245285946044485	0.056871644555298015	0.08118924328172862	0.06925716049435743	0.31467472087892906	3	3	1.2124749515044275
42	40	0.4508188287609227	0.03432506922652008	0.023679702327529566	0.0538913542912874	0.022155298957723613	0.07017794438854516	0.055389958972621084	0.0581407932837967	0.08125812853455666	0.051800578778342474	0.36469318075606016	4	4	1.8032753150436909
43	56	0.4457414656958566	0.04111868157716715	0.02798681017237397	0.04294646608405833	0.0405680142344626	0.07472543662462264	0.06624646623835917	0.05329858541086664	0.09394925921302807	0.004901746140918072	0.39972103797777137	4	4	1.7829658627834264
44	47	0.6967132967071173	0.1542491767716475	0.0032812879351974775	0.011804292599425871	0.034412285036763704	0.08851920903551583	0.08531671793108442	0.15226778952159575	0.056693797284164835	0.11016874059172194	0.4322953793437479	3	4	2.090139890121352
45	65	0.2620236209297596	0.005672255873983575	0.006977145650688827	0.005221068091037749	0.013905538533440521	0.026902366186783017	0.046160939358287176	0.07754979767014954	0.011464480533250993	0.06817002903213823	0.18818133602363782	3	3	0.7860708627892788
46	72	0.7406808763236102	0.06469264477551598	0.014427072020689295	0.055368852206640076	0.16433151401382196	0.22578114212073805	0.07603104415029685	0.053954968562972244	0.05363616820464581	0.03245747026828987	0.6435307612798045	2	2	1.4813617526472205
47	29	0.41036520629266227	0.05860961597353827	0.00351589853367373	0.006866176046866111	0.02287176261519121	0.013629461379159383	0.035821814324380134	0.03607255694852559	0.21612662422708206	0.016851296244245726	0.33490429407487826	3	3	1.231095618877987
48	25	0.6541126199728353	0.10062464052805936	0.03498367440193319	0.0801028238884517	0.048013248621338184	0.05775092484839725	0.14227668187151593	0.0646833900551705	0.061086340630795606	0.06459089512717359	0.4888970843176024	3	4	1.962337859918506
49	28	0.26862957503991075	0.027332378759770265	0.011943393894792965	0.022135130230250002	0.02112462862673311	0.007989820272789501	0.007293528530762909	0.042914911628955665	0.09637708049987946	0.031518702595976875	0.20977849368416362	3	3	0.8058887251197322
50	22	0.39562829711858044	0.011812067602912937	0.027019601699936634	0.017686678780158664	0.07289467466854783	0.09174700233190247	0.06241258008221463	0.04140656650109014	0.0482160496692215	0.02243307578259561	0.3613831537330719	4	3	1.5825131884743218
51	21	0.41922211042474766	0.017004799241665494	0.006783971025573203	0.010977593766792394	0.02729629047663131	0.04174288840044511	0.10810445873254941	0.1003661580688894	0.05904909000027181	0.04789686071192952	0.3543204504711527	2	2	0.8384442208494953
52	82	0.6787675488023991	0.05882683038458013	0.019750905465195347	0.01787944165396021	0.06407336193431168	0.041777800238097566	0.07996296707650702	0.1743543350724262	0.04880119487014252	0.17334071210717839	0.44660000631064056	3	4	2.036302646407197
53	4	0.29463489114333635	0.021275623434097935	0.009531598283957618	0.005436513656762616	0.00976183684340706	0.017223443340957444	0.06732393691698337	0.018413877396296217	0.10524088693498579	0.04042717433588832	0.23293209337335008	3	3	0.8839046734300091
54	50	0.49195969984800514	0.025612179573743104	0.01214740668191296	0.015927234932479325	0.010529158126859192	0.05714886088821567	0.06216519349157179	0.09717060714714829	0.0896034432472099	0.12165561575886494	0.3446919045153971	3	4	1.4758790995440154
55	82	0.6311597348379949	0.01807825733625854	0.019623779146664293	0.02316564909984501	0.007337951889748074	0.028909181327393466	0.0701830058507216	0.11705835533038084	0.12531464865943925	0.2214889061975438	0.39159257130419256	2	2	1.2623194696759898
56	31	0.7880604838707963	0.04896149277086337	0.012921006782798651	0.03659444080291431	0.0919558848047805	0.015582831031495673	0.11138852212314085	0.17981807976873437	0.14068043524004614	0.1501577905460224	0.5889412005539105	3	4	2.3641814516123887
57	24	0.6437993699616418	0.010600009972106673	0.01476081793784977	0.022254226635351877	0.01551035547323533	0.00329916439516389	0.13475439412226414	0.23162487572447643	0.09633183858689157	0.11466368711430215	0.518535672875233	3	3	1.9313981098849253
58	65	0.6192604495076728	0.027973978707029914	0.02127165677567425	0.028308436178714712	0.039572498868658976	0.07947939750190747	0.05335079121863802	0.06034827416125128	0.2677381253151412	0.04121729078065689	0.550069180019986	3	3	1.8577813485230183
59	68	0.5066868086023056	0.015163478149962379	0.02039431410665502	0.02524393491870525	0.037555675284001104	0.005895388214490269	0.0666256557261515	0.16372048772610706	0.09638759880351155	0.0757002756727215	0.4158230547796218	3	2	1.5200604258069168
60	64	0.7147993646292385	0.022483893290407363	0.008916437043799689	0.01249980815812525	0.03350172616206415	0.11462570814609631	0.08893844874107786	0.12363211595514448	0.11491323170960487	0.19528799542291858	0.4970274759159126	3	4	2.1443980938877156
61	100	0.5947412365842148	0.03527978113858905	0.011602997878453248	0.01102205671037924	0.02324867557816237	0.03127005817142312	0.10222855740000669	0.16731490857712744	0.16469358875002305	0.048080612380050604	0.5113808430655752	2	2	1.1894824731684297
62	69	0.5967430695512155	0.0351172529969003	0.008836161555011227	0.0034815290912297097	0.01701863726933521	0.017049595229803097	0.046536241207275064	0.16736335395576002	0.18934441408511077	0.11199588416079001	0.4496299323935252	2	2	1.193486139102431
63	73	0.5800433748816405	0.032397568091512986	0.005339553266410492	0.021346830726083097	0.04762789285717766	0.15246137311187719	0.08372964378187317	0.0616682442820706	0.10237764246661851	0.07309462629801676	0.47455118049211076	3	3	1.7401301246449214
64	44	0.5597635291661919	0.015687106268324244	0.025414607846923773	0.004943933896235406	0.03498001084539605	0.05545731831112886	0.19552636040046148	0.05652845918826178	0.08293218372852831	0.08829354868093192	0.4557828742169357	3	3	1.6792905874985755
65	65	0.4612783836251675	0.024768475482896086	0.02803263467029405	0.0189647897540446	0.027385612029280998	0.04388177575887359	0.04596566624603329	0.06793836764341724	0.08254082375690415	0.12180023828342353	0.3147096698588479	2	2	0.922556767250335
66	32	1.0000817937177162	0.06413248992893603	0.06041729228551653	0.02171296647840925	0.028507669900372623	0.09975405883553101	0.1460252626096503	0.281167515897622	0.127958052540602	0.1704064852410765	0.7655428185477037	2	3	2.0001635874354324
67	75	0.7330775376672775	0.04201500374904289	0.015417239035982532	0.043084938369741616	0.08017279759720868	0.11251329118477128	0.05668951343677291	0.1225937735991549	0.11541275922437547	0.1451782214702272	0.5458843124480074	3	4	2.1992326130018323
68	44	0.5370346567256208	0.04241640371201481	0.06150293639519653	0.08556844277759969	0.043558295767848906	0.050943234558761125	0.03361538258566088	0.04047941259365029	0.09974836769665593	0.07920218063823259	0.41541607237537337	4	3	2.148138626902483
69	82	0.5323440470691087	0.0460063902013479	0.035551150512058774	0.04870304270112738	0.06393774578774584	0.09128938877378291	0.08504385698734854	0.02169015774105682	0.11405772001956238	0.026064594345078084	0.4602730625226827	3	3	1.5970321412073258
70	86	0.5469385078650935	0.04441983658079224	0.04550238769016417	0.010688560938624952	0.0503233029925032	0.047668152608628916	0.06351680099216714	0.0427507220491309	0.1119176732564238	0.13015107075665824	0.37236760052764306	4	4	2.187754031460374
71	25	0.8833815009802067	0.10110857771326134	0.0288815796989852	0.013179171747894219	0.02893323362750469	0.04906688643177844	0.10053224517135202	0.2360045875966989	0.25529229416929966	0.0703829248234323	0.7118899984435131	2	2	1.7667630019604135
72	0	1.3604368734040806	0.01400629081459054	0.07018268554599166	0.08017867931381462	0.07006622866809827	0.06149563362686433	0.09576814979220682	0.19094008344226995	0.4034798659483424	0.3743192562519022	0.9721113263375878	3	2	4.081310620212242
73	15	0.9018670328391457	0.02721623898127453	0.021845993920224176	0.02733296520876913	0.039316891588702635	0.09892066008599769	0.14510791930924105	0.21912937187061599	0.1675665046780257	0.15543048719629485	0.7192203066615763	2	2	1.8037340656782914
74	8	0.7217799090413327	0.04020596671741607	0.026250732654775823	0.02017293961229155	0.005099591153994429	0.08002888151585141	0.008923359885349893	0.08601419869569696	0.07533520447960909	0.37974903432634743	0.3018249079975692	3	4	2.1653397271239982
75	26	0.5125334755812487	0.04092465988899491	0.028316873859301386	0.029406310854907445	0.04441506905933559	0.04141073969624106	0.07223210241168511	0.09769869464782505	0.09044210738973911	0.06768691777321913	0.4039218979190347	3	3	1.5376004267437462
76	54	0.7891764173671834	0.03748017216246639	0.011917769623596097	0.018215292676190264	0.058590464252464475	0.05817026302805748	0.08954551844441593	0.15263398351264384	0.1863656744224745	0.17625727924487447	0.5754389659598426	3	3	2.36752925210155
77	22	0.8160868920812463	0.1235681833389657	0.04297486951699801	0.06201496990203024	0.11777936961909419	0.05598231383208127	0.11619548906876641	0.1417862806257316	0.034009853664979266	0.12177556251259969	0.5707431462296809	3	4	2.4482606762437387
78	50	0.39229012848590405	0.01239400723193385	0.010395039326492498	0.03051297738203807	0.013454647419053868	0.02292869413345683	0.04060257835417488	0.07019237505909494	0.15717078407306517	0.03463902550659396	0.34525709574737623	3	3	1.176870385457712
79	36	0.5441922868006359	0.056909231384606254	0.011674198741170276	0.012702599648099775	0.027204663394335166	0.04979265912682163	0.07854832858129975	0.04404956197058178	0.12749472078036914	0.13581632317335213	0.35146673224267755	2	3	1.0883845736012718
80	45	0.7565518041182692	0.012752131784712122	0.06891884525383071	0.15040797895857208	0.14429099035917692	0.08570963770298287	0.05405679729436409	0.05680908248003858	0.1054666297656611	0.0781397105189307	0.6656599618146264	3	2	2.2696554123548074
81	34	0.46210457997648713	0.09341086847861987	0.013989556990930928	0.01304798036424905	0.013931835488997492	0.0319561514485074	0.048430070097807636	0.02290268210832554	0.1424889733928596	0.08194646160618958	0.28674724989167766	3	3	1.3863137399294614
82	64	0.5836997385272615	0.07014302448008583	0.03064350074458693	0.014353302712800078	0.009406310869813065	0.051301644094529336	0.08694530990019524	0.07428066130054588	0.07587210683876644	0.17075387758593866	0.3428028364612371	2	3	1.167399477054523
83	2	0.49921389945132055	0.030311846194059917	0.01233263945922776	0.021719175316543743	0.03614839128201149	0.03699739630712017	0.0195322746725592	0.03053268764830436	0.16728730509166223	0.14435218347983167	0.32454986977742895	3	3	1.4976416983539615
84	14	1.0568535979898446	0.02312879520562631	0.01304012935576038	0.008370044679089594	0.0831561020828062	0.19285458418194257	0.030470751072551934	0.21587902910467446	0.4165131884280263	0.07344097387936678	0.9602838289048515	3	3	3.1705607939695337
85	48	0.29592669208738076	0.022444782620802954	0.012934996798849494	0.017002533898843535	0.02441245139230419	0.04203034980248939	0.0598983660414019	0.041137360929960495	0.03960425355407731	0.036461597048651505	0.2370203124179263	2	2	0.5918533841747615
86	33	0.4033172430432659	0.049895745431759106	0.0314506185537065	0.025944960235455353	0.026774191186707815	0.020831926338238972	0.011020406469777543	0.0837817168259756	0.044614256464921426	0.1090034215367236	0.24441807607478316	3	4	1.2099517291297976
87	39	0.5836042874880814	0.04644307328539126	0.028319484986133504	0.023300496864436502	0.024912070283642278	0.01191483990570559	0.15328205130111994	0.06375267968348988	0.09482466317712583	0.13685492800103657	0.40030628620165354	3	4	1.750812862464244
88	36	0.5557426422507147	0.043110967447152676	0.031541956896801455	0.032869247526060595	0.02847254131047565	0.007570010090651471	0.11513474610632313	0.17259791309268505	0.06492418447723251	0.05952107530333216	0.4531105995002298	3	3	1.667227926752144
89	79	0.5695022786475935	0.016603254623045946	0.007617770525291858	0.018136486805924612	0.030764796707968105	0.08595591722817236	0.2039585090275086	0.08762993280536563	0.06721089238702646	0.05162471853728991	0.5012743054872577	2	2	1.139004557295187
90	14	0.9605714295081924	0.029611782987858663	0.008403457901630414	0.052961500002960696	0.1992701927935472	0.15099122893538394	0.17083379913395186	0.18669000064594837	0.09510883380157178	0.06670063330533951	0.8642590132149942	3	3	2.8817142885245772
91	42	0.5844041843085825	0.018564396510147997	0.014072763166707745	0.018478417751582266	0.052592029059704934	0.09283405485504362	0.09723156133744427	0.036782790998435594	0.1617367679129309	0.09211140271658515	0.47372838508184945	3	3	1.7532125529257476
92	34	0.682932083746104	0.0911349423799749	0.07883023112455238	0.021990536857931467	0.02822898781464725	0.0554284952303343	0.07076222180799432	0.1941838150651864	0.05846241441112971	0.0839104390543533	0.5078867023117759	2	3	1.365864167492208
93	50	0.5674980984619566	0.03261519651396139	0.01146113967726756	0.013598130210637485	0.017572361792663062	0.029809718098979567	0.02042583532849685	0.11942734380106351	0.15461800264962847	0.16797037038925874	0.3669125315587365	2	3	1.1349961969239133
94	14	0.5922987156983639	0.01951494274542497	0.009201860291327139	0.02840800850033104	0.11127063253477892	0.06904624986066453	0.12237202244968123	0.10295199249304021	0.11155445860045662	0.017978548222659263	0.5548052247302797	4	4	2.3691948627934556
95	43	0.48538634970368266	0.0602297803222549	0.025759704287739868	0.031594214944654656	0.03790529072640097	0.02828177783850021	0.056788629456791494	0.06163026172061116	0.07724653398835743	0.10595015641837201	0.31920641296305574	2	3	0.9707726994073653
96	58	0.531896726973304	0.02308734613129653	0.006075322789838976	0.02808280220563819	0.057557591201607944	0.07959293086141773	0.10045984274952685	0.03716300677163711	0.1366405351430447	0.06323734911929596	0.4455720317227116	3	3	1.5956901809199122
97	40	0.6873681143785882	0.08747694421685762	0.04053369400548284	0.015287513787971385	0.026693846748992146	0.040648508730176405	0.033344367905863016	0.10735699099456833	0.2397534252837396	0.09627282270493688	0.5036183474567938	3	3	2.062104343135765
98	24	0.4576476881130055	0.02947916812097979	0.011423067446531284	0.04551516038463953	0.03712772342549192	0.03419533709438427	0.07577138621407183	0.07993090373330433	0.10880919691412486	0.035395744779477704	0.392772775212548	3	3	1.3729430643390166
99	91	1.1880655831485356	0.028254393524745177	0.01641284703925444	0.030326053427151414	0.09654805517862564	0.26116855747888323	0.0948056729333869	0.09390930657796322	0.5086906016324007	0.057950095356124956	1.1018610942676654	3	3	3.564196749445607
100	73	0.4450290740450723	0.016658740179397016	0.014535165954482706	0.0076925958542856466	0.08311474568873983	0.0522365168973714	0.028122066755308366	0.03167477078545594	0.03778961702763881	0.17320485490239257	0.25516547896328273	2	3	0.8900581480901446
101	46	0.6610336807552545	0.08253859952451392	0.02617140735087401	0.008151179822483805	0.018600649045924962	0.04745738634827801	0.06549828371280905	0.08217834388136307	0.0837505625546337	0.24668726851437395	0.3318078127163666	1	2	0.6610336807552545
102	72	1.0784177044212733	0.08111858874417138	0.027587391797992612	0.03826690559233691	0.035363676781060824	0.10814364867594542	0.1593144094347383	0.20030384710883567	0.2233334090792259	0.2049858272069663	0.7923132884701356	3	3	3.23525311326382
103	71	0.923747477154722	0.1360076352037245	0.02018590565501399	0.01853494332920152	0.00838136235951541	0.032029004190070556	0.09143142808248117	0.08805585692049986	0.18782903661279407	0.3412923048014209	0.44644753714957663	2	3	1.847494954309444
104	71	0.7851711105325235	0.026329753183078328	0.03235335026417936	0.004037170979815619	0.04459054298075074	0.10444670379102178	0.1215542121338103	0.14609005041188122	0.18644342937956226	0.11932589740842389	0.6395154599410213	3	2	2.3555133315975705
105	67	1.1664758468297063	0.16926317153885956	0.042367137259662575	0.0046333132530351024	0.021982331423342133	0.04447572216798533	0.16150295152260796	0.282917500646134	0.13700435841941047	0.3023293605986691	0.6948833146921777	2	3	2.3329516936594126
106	73	0.3717734100996564	0.023258611384791468	0.01198112657272328	0.016888812010995586	0.014786846433316708	0.027695306897227427	0.027345559002720815	0.05643552746046307	0.08990723459465809	0.10347438574275994	0.24504041297210502	3	4	1.1153202302989693
107	68	0.7113558434428988	0.020505036793287714	0.017272543550964675	0.023294912331245747	0.0547731534820271	0.08075433892422677	0.10208585116739217	0.1816541215419945	0.12557298116833016	0.10544290448342997	0.5854079021661811	2	2	1.4227116868857976
108	24	0.6541110705339298	0.03358279874651537	0.01154083212371174	0.009841888396292997	0.01912559992008209	0.14060321609741833	0.08099932904049312	0.07102774949521427	0.04688801768094018	0.24050163903326172	0.3800266327541527	2	3	1.3082221410678596
109	32	0.8962568548387905	0.012241007992948482	0.022060202136128425	0.021511794954227427	0.05176595588551776	0.12226223372858808	0.23092335676418346	0.1107198661873423	0.14890507097840464	0.17586736621144994	0.7081484806343921	3	3	2.6887705645163713
110	49	1.2179448101329842	0.02906649000663189	0.04267603722142232	0.0695545753536767	0.11152833201203521	0.11552769625935999	0.16195265948487553	0.238745710363556	0.051530131187498954	0.39736317824392764	0.7915151418824246	2	2	2.4358896202659683
111	30	0.8697566013052564	0.019107692430482763	0.010535362187217685	0.013577169257334648	0.02390315933178328	0.0986793878544251	0.22280581167544974	0.15642406286050445	0.19518247384421075	0.12954148186384806	0.7211074270109257	3	3	2.6092698039157693
112	19	0.4943602347767035	0.008493631266715228	0.0026598452635962235	0.0070097917296523616	0.016838156841424996	0.029723204498128895	0.0965346708894627	0.09238270495494375	0.12822447723349148	0.11249375209928789	0.3733728514107004	3	3	1.4830807043301104
113	47	0.4380241629396158	0.03763110449071989	0.0050195504779416275	0.020751668927586602	0.0073055320406524024	0.03644870996387227	0.024786448063556944	0.16987449542029204	0.08398908838779297	0.052217565167201094	0.34817549328169484	4	4	1.7520966517584633
114	20	0.41928577058187105	0.016413267690619696	0.00948377374567964	0.009419538106779915	0.0027635425524085294	0.048545510787553	0.0886007136401328	0.15369005982552053	0.06590453208331527	0.0244648321498617	0.3784076707413897	2	2	0.8385715411637421
115	11	0.7782881809915774	0.049876029552916694	0.014036146433521144	0.02540463769568751	0.041757032085884875	0.07554503479335434	0.15834669200363288	0.18253242003701795	0.03834146784710465	0.1924487205424572	0.5359634308962035	2	3	1.5565763619831547
116	21	0.8738541211268855	0.03153498392523282	0.012925925498577974	0.019369165903980586	0.03047421235040627	0.05676059304623262	0.26452240075632316	0.30755453061073856	0.06207890818599002	0.0886334008494035	0.7536857363522492	2	3	1.747708242253771
117	7	0.7941935765727561	0.10413833542906173	0.026066979308852045	0.036780968985979615	0.047590845986673284	0.15057792991055652	0.19835692167672314	0.1303290840093491	0.042691466482740144	0.057661044782820525	0.6323941963608739	2	3	1.5883871531455123
118	2	1.161418098873798	0.056489724042788333	0.047279120035334285	0.0853132659394636	0.02308984590155435	0.16808669375464802	0.26060361939828247	0.19402024185061975	0.23320050599222242	0.09333508195888496	1.0115932928721247	4	4	4.645672395495192
