	gt	ms_total	512-256	256-128	128-64	64-32	32-16	frac	local_max	local_min	2parts
82	59	2.586053056356153e-20	0.2499413982328407	0.10361836361738413	0.055940966972450726	0.029747265928307367	0.015361124738578397	-0.2653025229714191	1	1	2.586053056356153e-20
83	51	1.6734658321911685e-20	0.12780361766275297	0.07713250540083469	0.04145500345799493	0.02488543199001179	0.015323888332108458	-0.14312750599486143	1	1	1.6734658321911685e-20
84	86	3.4230182912018745e-20	0.2516274365007197	0.08943983244561268	0.04745844298742049	0.024884720781451	0.013184013489411919	-0.2648114499901316	1	1	3.4230182912018745e-20
85	56	0.670817442992562	0.41487784026017116	0.13282819911270716	0.0667560340534496	0.036201626603961895	0.020153742962272098	0.2357858597701187	1	1	0.670817442992562
86	76	0.7415796885804183	0.5143512194466675	0.13726282091905243	0.05438137425670628	0.024205664253027045	0.011378609704965043	0.2158498594287858	1	1	0.7415796885804183
87	82	4.7222257272057636e-20	0.18970439261683966	0.10739715748191649	0.04951600300108646	0.023124805197408893	0.011458777958403641	-0.2011631705752433	1	1	4.7222257272057636e-20
88	29	1.5654669841800346e-21	0.17610965680584392	0.10526631835426285	0.05057098761810134	0.025423547126418037	0.013346083718430324	-0.18945574052427425	1	1	1.5654669841800346e-21
89	74	1.2086475616588984e-20	0.20965321782725285	0.08520207569605595	0.03603144219691898	0.014917847769034022	0.004278193053377482	-0.21393141088063033	1	1	1.2086475616588984e-20
90	29	4.452320046755945e-22	0.18838219230553066	0.0962467499584519	0.053716179644098375	0.031055368569797175	0.017838327431756597	-0.20622051973728725	1	1	4.452320046755945e-22
91	40	3.1323537197444664e-20	0.24573671183918702	0.10080968948823561	0.05110960552339256	0.027815619531969336	0.01579520838622627	-0.2615319202254133	1	1	3.1323537197444664e-20
92	71	4.3499161448084185e-21	0.2784504762786824	0.11451651422771915	0.04387539147900153	0.020444726847706544	0.010276361103048167	-0.2887268373817306	1	1	4.3499161448084185e-21
93	62	1.0118445451969114e-20	0.17199421206938525	0.09696988105054218	0.05757632576525421	0.0323591904640216	0.016846239865351748	-0.188840451934737	1	1	1.0118445451969114e-20
94	72	-7.815643647513505e-21	0.25062077235524766	0.09509001118432298	0.046479820693551624	0.025077561536682655	0.012953790315393404	-0.26357456267064105	1	1	-7.815643647513505e-21
95	21	-4.419184551421443e-21	0.20252174496343875	0.09911960715212703	0.05641632225189937	0.031723010267202846	0.017485998777034963	-0.22000774374047372	1	1	-4.419184551421443e-21
96	46	2.0704417533223174e-20	0.4659163569789618	0.07617845113154949	0.03454075696178737	0.017216288141630707	0.008294350926813807	-0.4742107079057756	1	1	2.0704417533223174e-20
97	71	3.0727061405468796e-20	0.21375801975777045	0.1007651823974035	0.05162161199688778	0.027934093514515652	0.015409649669387166	-0.2291676694271576	1	1	3.0727061405468796e-20
98	63	3.228327654550536e-21	0.19818062209671927	0.11813515305637297	0.05668535335274395	0.026587604128123953	0.013019779364169502	-0.21120040146088878	1	1	3.228327654550536e-21
99	27	1.6144738275330286e-20	0.37499802503088453	0.09764761988814635	0.0460000479844235	0.022748745738828013	0.011353497487155013	-0.38635152251803956	1	1	1.6144738275330286e-20
100	38	1.8640267949195396e-20	0.2617847624440143	0.09904762475625765	0.04516538222599415	0.021800655653055955	0.011499671637665453	-0.27328443408167974	1	1	1.8640267949195396e-20
101	72	9.406530693383736e-21	0.3081894880835649	0.07267952874624939	0.03384591718079408	0.017798245248577347	0.009375031867138395	-0.3175645199507033	1	1	9.406530693383736e-21
102	37	-3.467860394332039e-20	0.17612364509312417	0.09752737996930728	0.050409491754147884	0.026798555015601935	0.014793806522578123	-0.19091745161570228	1	1	-3.467860394332039e-20
103	39	-1.0376722855067823e-20	0.2476739791296077	0.1023610856868684	0.045770481682115574	0.02434580108523822	0.013935595432554576	-0.2616095745621623	1	1	-1.0376722855067823e-20
104	61	1.0922362533573984e-20	0.18243507018530614	0.11184689666523882	0.061935760431742	0.028455026283607146	0.012557814227197789	-0.19499288441250393	1	1	1.0922362533573984e-20
105	14	-6.782221493656372e-21	0.23896686434268005	0.09769876073624144	0.04949889496533496	0.02438451049254943	0.012030362478297484	-0.2509972268209775	1	1	-6.782221493656372e-21
106	59	2.504876485835096e-21	0.2902256334398751	0.09770143772149281	0.043322233069133964	0.020866833643164256	0.010806644326491569	-0.3010322777663667	1	1	2.504876485835096e-21
107	64	-5.236740173101154e-23	0.3172900449298607	0.10857499179708237	0.04530419720917129	0.0215529567868943	0.010578049423259883	-0.3278680943531206	1	1	-5.236740173101154e-23
108	67	-4.199726521579278e-22	0.21696927986354006	0.07196822942347365	0.03922769584195155	0.02296963156314379	0.013645903165593408	-0.23061518302913347	1	1	-4.199726521579278e-22
109	28	0.5768629572102357	0.22844007887530615	0.15366742614176043	0.09894020177358914	0.060173612953951267	0.035641637465628706	0.31278124086930087	1	1	0.5768629572102357
110	48	-2.898469463924911e-20	0.115226806905134	0.08284707255664461	0.04710205991904604	0.025467914892028473	0.013344362510069681	-0.1285711694152037	1	1	-2.898469463924911e-20
111	31	-1.487814275096347e-20	0.21642560936336008	0.10581592379232525	0.04913070300332644	0.025870304592682247	0.014400518003741864	-0.23082612736710195	1	1	-1.487814275096347e-20
112	44	-2.8023228689731503e-21	0.2330057195956063	0.10694345426224788	0.04495147448707718	0.02212291297688339	0.012139366451326303	-0.24514508604693258	1	1	-2.8023228689731503e-21
113	52	1.2405079734457206e-20	0.20377524762119123	0.0917187740436	0.046479356908961385	0.027005931207745283	0.01588366530126495	-0.21965891292245618	1	1	1.2405079734457206e-20
114	50	-2.537234245332437e-20	0.18294524979497223	0.10110287194194605	0.0574007762652618	0.032127450446046285	0.017049965769779733	-0.19999521556475197	1	1	-2.537234245332437e-20
115	78	-2.9803026424046246e-21	0.2000289221753578	0.08072084221123625	0.043624116708007935	0.02664330223550815	0.016480777116621017	-0.21650969929197883	1	1	-2.9803026424046246e-21
116	76	-1.122366141132653e-20	0.20847991943127253	0.09203780232495541	0.04547979675368575	0.023529945742164056	0.012299120186463624	-0.22077903961773615	1	1	-1.122366141132653e-20
117	66	3.810665362648825e-21	0.22167244890083415	0.09354403804597294	0.04788494585578334	0.027528927245605392	0.01638026286075903	-0.23805271176159318	1	1	3.810665362648825e-21
118	65	-1.5656379815372434e-20	0.18407845383831328	0.09467192907459827	0.04824314601161145	0.02514563266335302	0.013291465820636037	-0.19736991965894932	1	1	-1.5656379815372434e-20
119	49	-8.657429006447789e-21	0.3514714995863508	0.09783102922300142	0.04503550255828471	0.02281593998228244	0.011749922270776144	-0.36322142185712697	1	1	-8.657429006447789e-21
120	35	3.534312481377028e-23	0.28208332848446477	0.11622784151416636	0.052825247745683805	0.02444580394156949	0.011350785418537561	-0.29343411390300234	1	1	3.534312481377028e-23
121	40	2.0956177189127558e-20	0.2281520308466895	0.08679741287439711	0.04651451241793926	0.027396636698689577	0.01602931895919006	-0.24418134980587958	1	1	2.0956177189127558e-20
122	51	1.1928289632254578e-20	0.2812315236853164	0.10115595801686762	0.04760380165112733	0.02504643657631005	0.013003307835776834	-0.29423483152109325	1	1	1.1928289632254578e-20
123	53	-6.38954930699843e-20	0.17385154404832298	0.09169571452661247	0.045737718609904846	0.024217457586215862	0.01208484278388793	-0.18593638683221092	1	1	-6.38954930699843e-20
124	60	-3.133481412035678e-20	0.2057721432416297	0.08544759155199413	0.04601090319342164	0.02695022779583623	0.015559654005392245	-0.22133179724702196	1	1	-3.133481412035678e-20
125	98	-3.9270738445909826e-21	0.23848120308293974	0.10135891429484932	0.04281998197350756	0.01941394685245554	0.00811647172817892	-0.24659767481111866	1	1	-3.9270738445909826e-21
126	75	-2.4788570886766752e-20	0.16094767244101021	0.10774124015436684	0.056752271178144596	0.029701835052674846	0.01511422248706429	-0.1760618949280745	1	1	-2.4788570886766752e-20
127	50	-3.036083883720471e-20	0.16026849723840997	0.07333698103403934	0.035916894339290344	0.02071385921389232	0.012510327755823886	-0.17277882499423386	1	1	-3.036083883720471e-20
128	47	-2.0528982477725706e-20	0.28697445141870287	0.10031269312224494	0.04241213847863197	0.022048776357361514	0.012226680094230011	-0.29920113151293287	1	1	-2.0528982477725706e-20
129	50	-1.816350196539039e-20	0.43714141885913615	0.10278764845864186	0.03552148892745979	0.014012090198587537	0.006670437575234442	-0.4438118564343706	1	1	-1.816350196539039e-20
130	48	2.3800552300619864e-21	0.25834294651359113	0.09379435235300408	0.041805698392747045	0.024129759012848608	0.01438635274643857	-0.2727292992600297	1	1	2.3800552300619864e-21
131	52	7.003637280278599e-20	0.19692336497224935	0.0867192870947337	0.03425895466473535	0.0119234243904119	0.0009987642711420323	-0.1979221292433914	1	1	7.003637280278599e-20
132	51	5.63075015176638e-20	0.26248606340614533	0.10073871457811391	0.046185932836164345	0.02320050358895839	0.012324660466745883	-0.27481072387289124	1	1	5.63075015176638e-20
133	75	-6.68913067788857e-21	0.14693679051075628	0.08512732300660794	0.04704708725535626	0.028078963337474835	0.01699661619207746	-0.16393340670283374	1	1	-6.68913067788857e-21
134	58	2.03449467143095e-20	0.1521621265373172	0.11726698756062628	0.06570286038688239	0.03125619518887171	0.013549409989107834	-0.16571153652642504	1	1	2.03449467143095e-20
135	100	8.715664756762536e-21	0.2298347644385897	0.10773783654548721	0.04941611397589203	0.02559863047838707	0.013833113665918047	-0.24366787810450774	1	1	8.715664756762536e-21
136	56	4.4830510581438e-22	0.24694907649402661	0.10337008888376382	0.04863336844143775	0.025978657534212093	0.014886343643245556	-0.2618354201372722	1	1	4.4830510581438e-22
137	91	1.980520913673056e-20	0.2709152892395672	0.10553208416853427	0.039883623097930004	0.0177432518065969	0.00913084237116328	-0.2800461316107305	1	1	1.980520913673056e-20
138	27	-3.469038813033749e-21	0.24169693396868022	0.10820600901952945	0.051320892757702304	0.025664370274725908	0.013881994948948555	-0.2555789289176288	1	1	-3.469038813033749e-21
139	13	-7.702230196676812e-22	0.17309589132001116	0.09305727006694842	0.05302695364946722	0.029747389582756942	0.017030296896697005	-0.19012618821670815	1	1	-7.702230196676812e-22
140	33	-4.179293349048469e-20	0.2547696508522805	0.11633251145764154	0.053073977047719795	0.024425773463694803	0.011173878087862289	-0.2659435289401428	1	1	-4.179293349048469e-20
141	39	-3.146839265511347e-20	0.25797043925578633	0.10912265430014975	0.05051599963255972	0.02373584995017354	0.011652768035769671	-0.269623207291556	1	1	-3.146839265511347e-20
142	35	-3.470188715714111e-20	0.14220249987628275	0.0697127837870219	0.03783142347931158	0.025190404831158385	0.016843417277125045	-0.1590459171534078	1	1	-3.470188715714111e-20
143	64	-4.3859070022494e-21	0.36504196981834874	0.09872537459124937	0.03736732653698946	0.01867437912661953	0.010282916929610971	-0.3753248867479597	1	1	-4.3859070022494e-21
144	68	-7.218503668887633e-21	0.23041338569093836	0.10260817374050761	0.0559311253098219	0.030235169780816862	0.015740577654103492	-0.24615396334504186	1	1	-7.218503668887633e-21
145	68	-1.1447471170575967e-19	0.17940728764992633	0.07850160388579179	0.044229316476929494	0.025633826000146784	0.015352909190483916	-0.19476019684041024	1	1	-1.1447471170575967e-19
146	65	2.3653439283416025e-20	0.14690022158800387	0.09790222306856718	0.05064039625392037	0.02691198606336993	0.014526758080109123	-0.16142697966811298	1	1	2.3653439283416025e-20
147	75	-4.667083623060751e-20	0.13774523589519796	0.07787221702530994	0.04408770414884337	0.02463280461126387	0.014247615429872337	-0.1519928513250703	1	1	-4.667083623060751e-20
148	26	-1.3272892264935938e-20	0.11691275801354689	0.09877956800166834	0.05895232335048095	0.03374883068239914	0.018650270796601986	-0.13556302881014887	1	1	-1.3272892264935938e-20
149	27	7.917329066901415e-21	0.2297250560358952	0.10427045984122563	0.05753313650916534	0.03193533444691263	0.017399201356526804	-0.247124257392422	1	1	7.917329066901415e-21
150	15	5.461995441463611e-21	0.2534701137023338	0.10772789375395679	0.04427354302175356	0.020692793697200722	0.01081597236584238	-0.26428608606817616	1	1	5.461995441463611e-21
151	20	-3.1928360880843345e-21	0.22157568903156846	0.09302379731432397	0.050235420324513155	0.02861489133782655	0.016187492436592253	-0.23776318146816072	1	1	-3.1928360880843345e-21
152	49	-1.980128076138945e-20	0.14173683426999417	0.09408542592656995	0.05141604099155298	0.029930097985701412	0.017765971591190113	-0.1595028058611843	1	1	-1.980128076138945e-20
153	31	3.491496620575912e-20	0.16246929932140852	0.09485034371401063	0.046647106194318236	0.024522564318455807	0.01382647091059623	-0.17629577023200477	1	1	3.491496620575912e-20
154	76	-1.4721953239561387e-20	0.23081007606697454	0.08956158529868907	0.041091522738643395	0.021884204876599183	0.012245907505974731	-0.24305598357294927	1	1	-1.4721953239561387e-20
155	20	-1.3376883048684231e-20	0.3409803204495891	0.11294224924808977	0.04268298921946013	0.019549580533986574	0.009695608955418288	-0.35067592940500736	1	1	-1.3376883048684231e-20
156	39	-7.730869632875627e-20	0.11092143909332332	0.0710293623288072	0.04175326046904407	0.025107819988668453	0.015280593307517984	-0.1262020324008413	1	1	-7.730869632875627e-20
157	21	9.092180611765712e-20	0.16147955539941758	0.08241518447097582	0.04511674659128632	0.026966286810940918	0.01707236085793994	-0.17855191625735753	1	1	9.092180611765712e-20
158	46	-2.3469664295660894e-21	0.23508211952944913	0.09384771412011164	0.04612770307256111	0.024981905943262533	0.01403313355680293	-0.24911525308625207	1	1	-2.3469664295660894e-21
159	77	-8.016925946171896e-21	0.2759253650219385	0.12416999968232655	0.04515097253554674	0.021016937030974858	0.010261283288500078	-0.28618664831043855	1	1	-8.016925946171896e-21
