	gt	ms_total	512-256	256-128	128-64	64-32	32-16	frac
47	75	0.10383907330642794	0.03874065706480299	0.01366560332443732	0.009005390658177842	0.007114242221701268	0.005866694298558652	0.05923172194306631
48	68	0.13958232055712094	0.06804784060850397	0.014949834238615421	0.006862484709937941	0.004117842083058617	0.0021880863401096736	0.0693463936085073
49	38	0.03317340843698807	0.010460559718080882	0.004066573434763781	0.002424569930477475	0.0017407250983421272	0.0011928502334872264	0.021519998485419967
50	69	0.18261582411045152	0.09424320774189704	0.03354594890664051	0.018779299601187953	0.012777397166429732	0.009648044596597634	0.07872457177195685
51	22	0.023771502298787058	0.011498453618014158	0.002827497085325891	0.0012884371113047752	0.00045001324092246896	0.00012930189023001087	0.012143746790542888
52	13	0.03191381972058674	0.011138716834656387	0.004408268093313175	0.0027337634048451	0.0016953796272749957	0.0009810384320982153	0.01979406445383214
53	64	0.13040036441831934	0.037182045331656165	0.022446193378242333	0.017922037498230285	0.015036819105628053	0.012903912728679311	0.08031440635798386
54	44	0.06413933883142814	0.017993742635111366	0.009506260576715343	0.007191465878163656	0.005564757784579869	0.004329863381703735	0.04181573281461304
55	55	0.0922768342616865	0.036464017514647146	0.011266193666135097	0.007442713873275555	0.006867157830531877	0.006816213479027913	0.04899660326801143
56	39	0.07146642927548462	0.016920809462945018	0.011324566633698682	0.008871240961615427	0.00692039951688952	0.004875808455160703	0.0496698113573789
57	32	0.05397942359004643	0.014909540046696675	0.008489944248963146	0.005899105685325289	0.0040484190947892885	0.00278478418704419	0.03628509935630556
58	30	0.08609433436342914	0.020130432794062736	0.011120317480299013	0.009200192786602349	0.007750422391515787	0.006278638004883615	0.05968526356448279
59	52	0.10382562906639523	0.0516803535667923	0.014721568616359905	0.00907567270190831	0.007251472333146655	0.006244009947497228	0.0459012655521057
60	45	0.1317901106697733	0.19336798049165504	0.037432754604894536	0.022767318802209828	0.017022478348557152	0.013796999250738712	-0.07537486907262045
61	45	0.10861042696226009	0.04088281088915469	0.01462344644419857	0.009475807220807679	0.007368276658401912	0.0058659565368940556	0.061861659536211346
62	50	0.05528992214194678	0.015101194067438088	0.006388102927970713	0.004425626710101902	0.0032620539242528513	0.0024869638371894844	0.037701764237319205
63	53	0.07676156829955376	0.03171527864830999	0.008471983076247691	0.004486193939782471	0.0031384820497916367	0.002293376243104142	0.04275291340813963
64	55	0.09035873333489393	0.025460961179091555	0.013499664054379542	0.009232329861793767	0.007274221271946385	0.006193904033484706	0.05870386812231767
65	24	0.09054382231912879	0.05347817732602335	0.020090352738985812	0.010005949452020765	0.005813299239534631	0.003737737528299677	0.03332790746480576
66	70	0.1856006121662358	0.09553717344748458	0.037187888186767416	0.022894901935605682	0.01792717126328094	0.01549793744728183	0.0745655012714694
67	54	0.14442197297524573	0.07344746321477447	0.02502853547937851	0.0163152304529895	0.011789453135830283	0.00896097965558301	0.06201353010488825
68	57	0.06774692825138803	0.024352799111920762	0.01236711477816772	0.0069882715110602565	0.004710512138128644	0.003677461062359512	0.03971666807710776
69	58	0.142121057827366	0.05660060753784039	0.02114918879881894	0.0147846755733676	0.01184698554315973	0.010142174949645725	0.0753782753398799
70	81	0.13394361244076955	0.05511588872916057	0.02001186913430434	0.01075761516065601	0.007000052804750887	0.005019891548802989	0.073807832162806
71	67	0.1325002794105233	0.08310940494061737	0.025944842905116595	0.013036187920047168	0.008335831253667781	0.006166658748345833	0.0432242157215601
72	44	0.06887231394009521	0.020276721325229258	0.008803660187289493	0.006553332699315154	0.005041174669698289	0.0039071201688375655	0.04468847244602839
73	61	0.11436064221626231	0.049243617488270636	0.015824931676940362	0.007213951726974197	0.0034729126424250705	0.001717035225674356	0.06339998950231732
74	47	0.055926757581922504	0.026005207016125943	0.012207346684623178	0.007189018156055488	0.004676362043787621	0.003507221490784316	0.026414329075012243
75	92	0.1481214500771566	0.056278738713065726	0.018772395639357547	0.013020371122597438	0.009625335214773061	0.007398653665665058	0.08444405769842582
76	90	0.21546617769559687	0.12384834944272154	0.05454475247019325	0.028697261515396796	0.0196182824001118	0.014890550297411511	0.07672727795546382
77	53	0.15351191432866457	0.07117670223215768	0.022910545296928975	0.014085002952046467	0.01057647593099705	0.00864054275693577	0.07369466933957113
78	42	0.03071016199358743	0.006669681569859742	0.0030278211237679702	0.0016366979035739233	0.00115694362379638	0.0009396893815350136	0.023100791042192675
79	65	0.1553295633359919	0.04931730494572415	0.032427475608798766	0.018577489822710413	0.009641307163469183	0.004744570343137636	0.10126768804713013
80	68	0.07808798260409551	0.040950033451979215	0.008111121198961265	0.0006374467338705747	0.001956059346466787	0.002825996748817285	0.03431195240329901
81	30	0.07771048551968773	0.018111351764028664	0.013000478059920509	0.010080569560897826	0.008546610891551627	0.007632707917203458	0.05196642583845561
82	59	0.08833256582639579	0.033687636768905356	0.009120128159735738	0.005613734701867479	0.003586013349535848	0.002232480252046021	0.05241244880544441
83	51	0.09524534808209227	0.028918976610594383	0.01601065557465328	0.012272327329432797	0.011139952267657141	0.010479127256636625	0.055847244214861265
84	86	0.11032550985268999	0.06283718949080183	0.011192441803589548	0.006976166768711577	0.004680766948423288	0.0032758352665650846	0.04421248509532307
85	56	0.10673391971179924	0.07789964670861393	0.011102670759423616	0.007326039566236786	0.005676520827658571	0.004729041849866333	0.024105231153318973
86	76	0.1623119672890312	0.12279839841067142	0.017515250171700192	0.009526568741673791	0.006824146297322975	0.005647603667662815	0.03386596521069696
87	82	0.10447102189810412	0.031978127053319184	0.016570672427599974	0.010332381428408111	0.007245550110879477	0.0056041702570612546	0.06688872458772369
88	29	0.07905748701043809	0.020255709803551885	0.012659259856724059	0.00819333841510979	0.006411854793583085	0.005585151259823592	0.05321662594706261
89	74	0.17529662753589234	0.05064273238711754	0.02887602341473445	0.022383490892097346	0.01944420544462421	0.017566993630216125	0.10708690151855868
90	29	0.05130087893609982	0.016174842786426256	0.00572622529790805	0.004219239678512731	0.003430041692908531	0.0028493981174320684	0.0322766380322415
91	40	0.09020916062270337	0.03494228063673108	0.013331729284989094	0.009688600090246404	0.007937209924250224	0.006841452608588592	0.0484254273773837
92	71	0.13278461663683683	0.05421401226622114	0.018258633763756006	0.009577523902885573	0.006440484971460102	0.00489616533219757	0.07367443903841812
93	62	0.0776005783091216	0.02363095017615168	0.01017810686148112	0.007039358116724631	0.004872342476391966	0.003209558874320443	0.05076006925864948
94	72	0.12281763749823571	0.053301073271769285	0.019321583872043444	0.010249723733294117	0.007018342332012475	0.005258827167158446	0.06425773705930798
95	21	0.027210372031774153	0.008100126999573494	0.00329097224571799	0.00243479093103339	0.0018787305940791356	0.001459534069920042	0.017650710962280616
96	46	0.10813799423366303	0.08585426011451708	0.01244027258139924	0.007556004623836408	0.005304851489837341	0.00391228310099795	0.018371451018148008
97	71	0.15726034598772565	0.056947517327916114	0.023955302984210676	0.014889660817451996	0.01041125127659711	0.007614196227185592	0.09269863243262394
98	63	0.03470094951209194	0.01290368807313683	0.005940016438424479	0.0031381935504943706	0.0018598141386906492	0.001228493958681005	0.020568767480274107
99	27	0.0790670845075617	0.22563121721601026	0.0518429631481017	0.030068027216291548	0.019746961420159623	0.013732629965126815	-0.16029676267357537
100	38	0.03698582480525252	0.011223926238375374	0.00326215345600464	0.0017857520504454538	0.0012179342018978285	0.0008353620230881977	0.024926536543788947
101	72	0.22547958704251886	0.09541255862259393	0.02871977524083296	0.02231817733215883	0.019446267165318804	0.017619019284564743	0.11244800913536018
102	37	0.08434468380939554	0.026036924493416488	0.014215069415883172	0.010783832998754978	0.009129374916201503	0.008259598815049654	0.050048160500929396
103	39	0.13049804251319058	0.05506999316102184	0.016812688080878657	0.009010970073281617	0.007112439865606912	0.006342501896023579	0.06908554745614516
104	61	0.09774734866608617	0.029926011585661993	0.015845981864243804	0.011155012737646863	0.008600845654118358	0.00700750542117776	0.06081383165924642
105	14	0.02863022008548746	0.008264737930972878	0.003951497037891235	0.003154567946088318	0.002815812354351314	0.0026904852020216185	0.01767499695249296
106	59	0.1567075653011996	0.07912131701415123	0.021571935747552857	0.012619639006254544	0.009037869732354082	0.007280773043457778	0.07030547524359057
107	64	0.14663210405442476	0.14194076027221636	0.044628840730337495	0.025197746766625985	0.017646255588245827	0.013455830852786808	-0.008764487070578413
108	67	0.06146863863895895	0.021986317931317088	0.0065444975580660255	0.004750867737577414	0.004105119407784006	0.0038821746491230647	0.0356001460585188
109	28	0.1387473611067358	0.04315930712501426	0.030451131196086445	0.025848021241627106	0.021537439921622603	0.01775146162238539	0.07783659235933615
110	48	0.04025619120053614	0.014004269250085634	0.007094296666372338	0.0022371925298433847	0.0010618817854663658	0.0021027607803359226	0.024149161170114584
111	31	0.1068018379923513	0.06969340962981682	0.03575189713453687	0.024165723512360474	0.019703321748534057	0.017006086133613943	0.02010234222892053
112	44	0.09340600781810282	0.034326290379964076	0.013455074030742326	0.006693699521938043	0.004171663562311861	0.002866705608623538	0.05621301182951521
113	52	0.08688413256082884	0.028547374881118515	0.013785077171076797	0.010179203929424448	0.008705917486971831	0.007631784328090195	0.050704973351620136
114	50	0.11116645836282252	0.036651754614994835	0.018580206624737288	0.011376619674651294	0.006904442161429615	0.003872676435757846	0.07064202731206982
115	78	0.1068368180117498	0.03779079806431865	0.013233501039608722	0.009345303839346645	0.007881378376766262	0.006981679104751825	0.062064340842679325
116	76	0.10274844106041153	0.036125266358044666	0.012489800081710157	0.007807668519984674	0.005611450393236409	0.004326259171938738	0.062296915530428126
117	66	0.10995776489187058	0.034184589055499065	0.017892157192956486	0.014139289421733373	0.012316974710531652	0.010864698271028992	0.06490847756534252
118	65	0.1897935697057919	0.0760538715847743	0.029284429721177244	0.017194699823494003	0.012336707323554455	0.009361371058066953	0.10437832706295065
119	49	0.07140027526426118	0.02819265015793046	0.007556710859947933	0.005028838628484017	0.003939342548920683	0.003229749012321393	0.03997787609400933
120	35	0.20647636909815764	0.21883633112474168	0.06948212076716202	0.03608896600294242	0.02029886462587482	0.011735579399386315	-0.024095541425970358
121	40	0.12828844022623523	0.06532482860911998	0.017258678129586938	0.011152892245328852	0.008525281735465455	0.006656646888897872	0.056306964728217376
122	51	0.13419574740038623	0.05966329035131798	0.01667488903408329	0.008948363442379655	0.005991557995881859	0.004452336305637649	0.07008012074343059
123	53	0.11090190518991241	0.040165523521932624	0.0206199508309863	0.010763494937935936	0.0062983264233753364	0.0036672726085390135	0.06706910905944079
124	60	0.11417575854557235	0.037233714164687404	0.01393598039936385	0.010609008351681857	0.009036949955883989	0.007763325154170866	0.06917871922671408
125	98	0.13889134828198402	0.07209788438308389	0.018542101469129376	0.0033524741850720035	0.002109768406923884	0.004909804596809382	0.06188365930209075
126	75	0.11975190917927947	0.04359354308010588	0.022358988186399788	0.012018555431784128	0.006227312137777305	0.0029911752572716298	0.07316719084190196
127	50	0.08582178608149006	0.031188588253708016	0.012740811910854116	0.007719288580117434	0.005982603602336678	0.004990955248202382	0.049642242579579665
128	47	0.10217441952811487	0.03823635749659476	0.01488830109156505	0.011096276600659472	0.009751013977330655	0.008956681105744886	0.054981380925775224
129	50	0.17893382128223476	0.3939132999928092	0.058565735881631345	0.024289384679109717	0.013426224951328454	0.009278692095376052	-0.2242581708059505
130	48	0.06754747303226338	0.023005803465822976	0.009675756122010224	0.006264108614536057	0.0050591773599167585	0.004253789676258945	0.04028787989018146
131	52	0.07912182416848589	0.02900005081447027	0.016307275741707008	0.009045113546852609	0.005261500825645368	0.0037280100606513966	0.04639376329336422
132	51	0.11205022235245535	0.04888030640115789	0.013533959725817512	0.00894317007401684	0.0071534497014739086	0.006162067929525179	0.05700784802177227
133	75	0.06378340830527651	0.019791087961179486	0.009697739540569112	0.006671447648322323	0.0055155844517024615	0.004875220786128802	0.03911709955796823
134	58	0.1928862604981615	0.06391832524615369	0.048209666294479106	0.032495083741625755	0.021602707311999893	0.015423487525221678	0.1135444477267861
135	100	0.14296125328732154	0.06475799237528221	0.024798724805280115	0.016712557234346878	0.014055680088346177	0.01262795450202586	0.06557530641001347
136	56	0.06516492471290669	0.02719818299261952	0.005998167323622381	0.0037184429864204624	0.0027367130545598102	0.00219132928198042	0.03577541243830676
137	91	0.12038697014770844	0.05229124612136907	0.016574860202454505	0.008132139244738282	0.005215900090162901	0.003977585505905679	0.06411813852043369
138	27	0.05148858616706878	0.015023621921815132	0.004654362956013447	0.0030971100301820905	0.0026031601115987972	0.0024311178503849313	0.034033846394868714
139	13	0.0276044249948713	0.00620312803810589	0.002788815536012326	0.0020952977787950075	0.0017629906260004389	0.0015818646694589005	0.01981943228730651
140	33	0.10216292456573565	0.04283724187422785	0.015375633641401518	0.007895764775453212	0.00496807573024976	0.0036332488042296546	0.05569243388727815
141	39	0.08462663054281079	0.03794054330768882	0.010980255508819557	0.006022349089073496	0.0037618169122226215	0.0027414239955155517	0.04394466323960642
142	35	0.08313747092625982	0.026077586671815645	0.013340218981643746	0.010428438052595457	0.009479977918291452	0.00845162533071162	0.04860825892373256
143	64	0.10192987477689994	0.05978875033017109	0.010970861305685656	0.006234194499223878	0.004653578554025185	0.0038237254152907654	0.03831739903143808
144	68	0.13926768065742792	0.07831965153213023	0.026099075966445957	0.017696046497422818	0.013182385033101615	0.010197481229475707	0.05075054789582198
145	68	0.0884300182349384	0.024263182143468596	0.011021442267104699	0.008846038132405453	0.007646996769040143	0.006874066894416938	0.05729276919705287
146	65	0.11476240687611886	0.03404678302220205	0.023994362708672615	0.014898216610025527	0.00916664522745654	0.005444934700026722	0.0752706891538901
147	75	0.08935757269456254	0.029272747491930994	0.013297205465989795	0.008711512513475865	0.006051407914040439	0.00447026433665659	0.05561456086597495
148	26	0.058505871162924765	0.013226190551451304	0.007178347698873971	0.003792149882539355	0.001896476572994007	0.0006976372629074836	0.044582043348565976
149	27	0.03503886637791942	0.013476048441436145	0.003790951754150898	0.0022691322355356766	0.0018659932028512237	0.0017277458933176626	0.019835072043165612
150	15	0.007659781114478863	0.002606517111439262	0.0008330733124246516	0.00044493779349594756	0.00028758899630714364	0.00021644612890403758	0.004836817874135564
151	20	0.030418998801552743	0.008560234039801624	0.0029349481947684337	0.0020668343826057535	0.0017510213551722531	0.0015150712275525072	0.020343693534198612
152	49	0.13317002087877472	0.03326338507209461	0.021952905384184807	0.01599489290083246	0.013190488086592974	0.011424117801315569	0.08848251800536454
153	31	0.1546846110263442	0.05472055655698263	0.030390089435434295	0.021207315896322625	0.01637331622405622	0.013372748665816706	0.08659130580354486
154	76	0.14355861735785153	0.05577070649152139	0.027332581985771903	0.015559002020085349	0.010643874446738392	0.007839441829834303	0.07994846903649584
155	20	0.05965624016686714	0.026290971527675965	0.006600906985548542	0.0028545806215854027	0.0015837725356615982	0.0009549302816607688	0.032410338357530405
156	39	0.0687576018640394	0.013744153030347761	0.010728641528948556	0.009286093772337321	0.008612601399839933	0.008087496498088593	0.046925952335603045
157	21	0.10902502676498607	0.02892380157501438	0.01546104742726741	0.012297629153505123	0.010583981187824176	0.009065647495472767	0.07103557769449892
158	46	0.08137766882520797	0.028099180491639567	0.013516904329287096	0.009533034915802574	0.007199395503983526	0.0055900960109361054	0.047688392322632306
159	77	0.2116553006829293	0.148209080269689	0.0621887845710723	0.03055509320784002	0.02041621142309122	0.015012192613501632	0.04843402779973867
160	38	0.1008747929168202	0.08527199514700799	0.021886734485262828	0.011909403060538927	0.009536484083941628	0.00855224172418627	0.007050556045625931
161	56	0.09619758528273448	0.026593605385718127	0.012830462602205417	0.009716771623116864	0.007964610951944014	0.006650375184925065	0.06295360471209129
162	72	0.1373140050396855	0.07208094584960985	0.014053943524329367	0.008049293180833892	0.006099799535683053	0.005101601939955203	0.060131457250120444
163	28	0.05344532050275731	0.013858219231851186	0.007985785449669644	0.0058488410954901735	0.004723913195939092	0.004039878239899271	0.03554722303100686
164	58	0.07725068877216615	0.02284192511682096	0.01222986404920776	0.010088623292383397	0.008821959251096531	0.00811158895301659	0.046297174702328595
165	68	0.10533619018157159	0.17614567860987304	0.03715305105227586	0.018907444629850542	0.013571125833656437	0.010890455129391647	-0.0816999435576931
166	71	0.14433026044581837	0.050289269576698235	0.026114552521978158	0.020821103904987644	0.017946114133332535	0.015547072389042014	0.07849391848007811
167	53	0.06862874159618526	0.020938476232035874	0.00986222068990819	0.007833070894251035	0.006900836292860877	0.0064064592659170295	0.04128380609823236
168	23	0.05240882530277481	0.021695082540810286	0.006937670726059825	0.0036558466541808843	0.0022574478428838353	0.0014539294202638477	0.029259813341700677
169	40	0.04715555757922877	0.01570893121666901	0.005676518058977617	0.004202228685414531	0.0027552814686107015	0.0014383608599538118	0.030008265502605946
170	40	0.14336366657921848	0.05772198773617379	0.024399878922032856	0.015560023237776322	0.01162228972123399	0.009077528591712	0.07656415025133269
171	47	0.08185709689079812	0.032327755016280574	0.009173612587515109	0.006173412103934451	0.005056404696058364	0.004591345335910711	0.044937996538606834
172	68	0.1429065728504909	0.0655132534128341	0.01581880552570189	0.01016938445878077	0.00822643082898519	0.007183369314151551	0.07020995012350527
173	36	0.026388610847007027	0.012982611445511563	0.0014385505214852482	0.0007039820441834574	0.00048739968740402954	0.00037439536800717516	0.013031604033488289
174	63	0.14013599579835978	0.05989177307335752	0.033163519009634386	0.02146528339197941	0.016326076763921782	0.01320342574782329	0.06704079697717896
175	85	0.2041254821716547	0.09527719723642177	0.02428502261484522	0.010567127360609182	0.006689609153694554	0.004936530034074442	0.10391175490115848
176	71	0.09961432392395911	0.03454152779201933	0.013834089015750195	0.007664080235960935	0.004639855721923627	0.002931020872597964	0.062141775259341815
177	47	0.091067591881591	0.026816625059839814	0.014802997365123909	0.010174811415888461	0.007950295713717229	0.006616664510479634	0.057634302311271556
178	67	0.1864430078714966	0.05875655083614082	0.024406144533995058	0.01740147131715498	0.014334975063092718	0.01274362036969519	0.11494283666566059
179	20	0.03975030408911028	0.013205024628046977	0.004979294463203306	0.0033544504403080276	0.003169495469200383	0.0032058336486289517	0.023339445812434353
180	69	0.16079548987814066	0.09390094768568899	0.023855595221596256	0.012535342767685774	0.00822914073437215	0.005950813266253358	0.06094372892619831
181	81	0.10274929108568188	0.0406480837177437	0.015765808619673426	0.010433145919789494	0.008580194671910442	0.007463822013552626	0.05463738535438556
182	58	0.12587176325941818	0.07443656868154816	0.019322737415025375	0.00783787139084843	0.003980296402064649	0.0013852294085880067	0.050049965169282014
183	59	0.07447548886069083	0.01677853786310854	0.01055733497987127	0.007979250321001701	0.006288575623305457	0.004901188250983285	0.05279576274659901
184	42	0.07614323144881815	0.04555109959437339	0.018081017965754387	0.015524118840029938	0.013458001992325152	0.011813471499979201	0.018778660354465564
185	31	0.036357161467157936	0.010668503421963668	0.005462776966675911	0.003719873202436632	0.002812677169908611	0.00208814895674549	0.023600509088448778
186	62	0.05170436170941115	0.016819494282521417	0.006481638180899993	0.004003200207969418	0.0025276959676713536	0.001629130383909368	0.03325573704298036
187	20	0.05522747045018482	0.015003683917352297	0.004869689848346697	0.003579701393052099	0.00305883780625659	0.002683729995755428	0.0375400565370771
188	63	0.13374288498829467	0.07507533098282579	0.031726745769092776	0.020167393491587693	0.014997909415494247	0.01201467377221592	0.046652880233252966
189	70	0.15100047000240574	0.07498560324513887	0.02168349936503326	0.016791354484573244	0.01446469483719191	0.012733073062384208	0.06328179369488267
190	81	0.05451518685962492	0.024901249489521556	0.005303870737848831	0.0012643799587975233	0.0008329088898970359	0.0018503468019530579	0.027763590568150306
191	50	0.07211973381181763	0.022360155280875788	0.009573040750936923	0.007057796562455881	0.005913978822154486	0.005134473054748612	0.044625105476193236
192	78	0.106566050623312	0.03409179828509129	0.018637489429432313	0.009504933045181815	0.006997460885589553	0.0059548730755014	0.06651937926271931
193	55	0.12758602981668507	0.03612657232537672	0.01969745902924991	0.015495314980874697	0.012705987580703773	0.010895480831479882	0.08056397665982847
194	15	0.050001514646383256	0.009952164905928259	0.006527047303044452	0.005982482853981864	0.005735449668162435	0.005445126937425744	0.03460422280302926
195	61	0.1255706592215047	0.04373726875513683	0.01439610949865387	0.010167585244025907	0.007407632272304715	0.0051546737294953845	0.07667871673687249
196	47	0.07711875069995126	0.019613877576259483	0.009387291389487577	0.0060147120350546295	0.004442904349674468	0.003309902727783073	0.054194970395908704
197	83	0.20924647203855254	0.10374424688533206	0.035444271282964596	0.022128860325084158	0.016351850807586877	0.012501490672070882	0.0930007344811496
198	79	0.07501038000247934	0.0379786963268545	0.007293745967888207	0.004743494288059075	0.0037074840505349127	0.003059231011588598	0.033972452664036236
199	0	0.10505851279013428	0.04970888413722054	0.011826538264047844	0.024650242437506523	0.028150883417475153	0.029628517951215873	0.02572111070169787
