	gt	ms_total	512-256	256-128	128-64	64-32	32-16	frac
68	22	0.10642722108739944	0.034191800155104014	0.01827828230584263	0.013603004228812273	0.010937523305893492	0.009123214979007206	0.06311220595328823
69	81	0.0795109082156849	0.030188350300551153	0.01104952225280257	0.006403093647328946	0.004180664673626611	0.002873123795660456	0.04644943411947329
70	69	0.16575852243060762	0.07000456109064757	0.02089843829592469	0.013563014124411377	0.010790203756945484	0.009065383655934138	0.08668857768402592
71	57	0.07858176274869501	0.027140190526419024	0.011184868260439882	0.006842997888133502	0.004722965408225818	0.0035234956092333155	0.04791807661304266
72	60	0.15875098957861586	0.06450323154279412	0.02314276489773246	0.0160387681604326	0.012885822602226678	0.010924669599585867	0.08332308843623587
73	64	0.13314046586383965	0.06774348829139508	0.018216889620126745	0.010893416722028764	0.008453567759520282	0.00706434359829889	0.05833263397414568
74	15	0.0856947891422043	0.03330115314327646	0.011468644134898216	0.008386135136283952	0.0069862440674185846	0.0061118676957589374	0.0462817683031689
75	31	0.1640378893957522	0.07122853902962169	0.02393647745175072	0.013007846003480247	0.00868085122231242	0.006441230487182046	0.08636811987894846
76	67	0.17025929312805388	0.07471027670404458	0.022404403959351532	0.013480010971438217	0.009337742786974336	0.006780986460393872	0.08876802996361544
77	13	0.10898260617275729	0.03528760840552754	0.01621888303429691	0.010720083373952293	0.007885277331368998	0.006098852486955449	0.0675961452802743
78	35	0.12237897471815068	0.04843439110124986	0.018289693888770518	0.010766071670470174	0.0073666295333806074	0.0054002358657979	0.06854434775110292
79	8	0.04715519546004724	0.01843723503684857	0.006355721537083489	0.00369171522901881	0.0025187758618013703	0.0017146867176655602	0.027003273705533112
80	67	0.13869680376640564	0.061486867822304586	0.019232263712773347	0.010519627114474076	0.007337383647791447	0.005945574104264928	0.07126436183983613
81	42	0.06189055701040719	0.018814906452702854	0.006406556864070496	0.004003127280817776	0.003000592400313942	0.002445503712790072	0.04063014684491426
82	11	0.1118163476502826	0.04384890912468687	0.01756248736595313	0.012251198018958437	0.009605336957491144	0.007934083371611948	0.06003335515398378
83	36	0.08575416722888973	0.03287151456073021	0.009005651928457247	0.006514039953570599	0.0053344685294009625	0.004535051234092098	0.048347601434067425
84	57	0.09084515722986874	0.030976846921092704	0.012358047761144724	0.006794685893502862	0.004676958566574572	0.0035884135403890572	0.05627989676838698
85	27	0.15609252836349677	0.06532518440153516	0.02521712354243345	0.014219092724367655	0.009699498812639712	0.00765258563781312	0.08311475832414848
86	69	0.15124196063158435	0.06479932612950626	0.02335212717858701	0.01475448353113918	0.010798283311447256	0.008928209783290076	0.07751442471878801
87	24	0.07644742435041597	0.02094014751676223	0.009721947600204488	0.007703327851140147	0.006480282211807735	0.005644279091416594	0.04986299774223715
88	27	0.0671248747060672	0.01724796053402714	0.008500923825675539	0.006817612426663383	0.006155265746878873	0.005710843859006782	0.04416607031303328
89	41	0.14939209994263025	0.05973697370637414	0.02764588888421697	0.01792886829836105	0.012197811845043136	0.008533993652715281	0.08112113258354084
90	57	0.10224645361628217	0.04099241942713292	0.015884912840806308	0.00915739988009173	0.006306081774033895	0.004929213924518852	0.05632482026463039
91	78	0.1047483215173754	0.03645268663892252	0.012566798797864766	0.008417812765150585	0.0067151035095006405	0.005509924494996615	0.06278571038345628
92	26	0.07903459965660922	0.028030350833815956	0.010879904902497926	0.007598909933653205	0.0060497756285278126	0.0048597613445879664	0.0461444874782053
93	67	0.1569331061873145	0.05808795453797578	0.022271981801937353	0.013555116513565106	0.009666318488972508	0.007262612465195446	0.09158253918414327
94	34	0.09602839538039741	0.029059502023519836	0.014760436936799947	0.009906110782181052	0.006705307947364995	0.004816134526168952	0.062152758830708615
95	27	0.05850599677545962	0.01741200653286874	0.0059238837318950684	0.004243604507085551	0.0032429541421511734	0.0026682035679505183	0.038425786674640354
96	75	0.15855148821845416	0.07854765036939201	0.02356339934006962	0.010916017717036555	0.006224071474875248	0.00407122735532303	0.07593261049373912
97	85	0.13477961959904575	0.04888374447314837	0.022302724137095744	0.015331758508687345	0.011347442974851293	0.008747470947961349	0.07714840417793603
98	51	0.10025289028454651	0.039745155216394185	0.010662579661786716	0.0069226098624318964	0.005600157123168197	0.004875724822181395	0.05563201024597093
99	12	0.05492204856582103	0.013704457794113091	0.006580768540113139	0.004634340861175008	0.0036605724430985886	0.0029866404896018027	0.03823095028210614
